SEGMENTID,STREET,DIRECTION,FROM_STREET,TO_STREET,LENGTH, STREET_HEADING, COMMENTS,START_LONGITUDE, START_LATITUDE,END_LONGITUDE, END_LATITUDE, CURRENT_SPEED, LAST_UPDATED
504,Archer,EB,Damen,Ashland,0.63,S,,-87.67537287,41.83168929,-87.66578126,41.83756208,23,40:19.0
1286,Chicago,WB,Michigan,LaSalle,0.43,W,,-87.624241,41.896835,-87.632709,41.896714,15,40:28.0
402,Western,SB,Addison,Belmont,0.5,N,,-87.68844151,41.94673184,-87.68834859,41.93946185,17,40:09.0
703,Dr Martin L King Jr,SB,87th,91st,0.5,S,,-87.61467428,41.73650153,-87.61455598,41.72919239,25,40:17.0
251,55th,EB,Cicero,Kostner,0.46,W,,-87.741986,41.79289376,-87.73296481,41.79297877,-1,40:19.0
396,Western,SB,North Ave,Division,0.5,N,,-87.68740438,41.9103219,-87.68721042,41.90301716,18,40:09.0
601,Lake Shore Dr,NW,Lawrence,Foster,0.51,N,,-87.64778521,41.9694038,-87.65028304,41.9765945,-1,40:10.0
66,Pulaski,SB,79th,83rd,0.5,S,,-87.72216405,41.74957343,-87.72192879,41.74218196,-1,40:05.0
1233,Halsted,SB,103rd,107th,0.5,S,,-87.643023,41.706916,-87.642797,41.69964,23,40:27.0
1181,57th,WB,Lake Shore Dr,Stony Island,0.3745,E,,-87.58029961,41.79255503,-87.58388758,41.79278008,16,40:29.0
651,Cicero,SB,Addison,Belmont,0.5,N,,-87.74723679,41.94612089,-87.74706202,41.93882051,25,40:16.0
697,Dr Martin L King Jr,NB,Pershing,35th,0.5,S,,-87.61680513,41.82382469,-87.61697025,41.83110078,30,40:17.0
426,95th,EB,Ashland,Racine,0.5,W,,-87.66263461,41.72105795,-87.65294524,41.7211522,27,40:07.0
241,Roosevelt,WB,Halsted,Racine,0.5,W,,-87.64691688,41.8672913,-87.65667978,41.86713382,25,40:11.0
685,Dr Martin L King Jr,NB,87th,83rd,0.5,S,,-87.61430791,41.73649924,-87.61455939,41.7438091,20,40:16.0
35,Pulaski,NB,43rd,I-55 Expy,0.53,S,,-87.72367848,41.81519452,-87.72394088,41.82298978,23,40:05.0
787,Peterson,WB,Jersey,Central Park,0.39,W,,-87.71110878,41.99051956,-87.71886757,41.99039038,26,40:22.0
268,87th,WB,California,Kedzie,0.51,W,IDOT Signals Possible,-87.69219803,41.73551993,-87.70209518,41.73535778,-1,40:14.0
642,Cicero,SB,Madison,Harrison,0.51,S,,-87.74544139,41.88049658,-87.74517457,41.87314015,23,40:16.0
1050,Warren,EB,Ashland,Ogden,0.11,W,,-87.66683913,41.8822417,-87.6646726,41.88268998,-1,40:22.0
4,55th,EB,California,Western,0.5,W,,-87.6937993,41.7935536,-87.68404316,41.79373938,-1,40:04.0
448,79th,EB,Racine,Halsted,0.5,W,,-87.6536959,41.75031475,-87.64397311,41.75050083,18,40:07.0
816,Stony Island,SB,59th,63rd,0.5,S,,-87.58684211,41.78788199,-87.58662112,41.78065479,25,40:23.0
334,Western,NB,83rd,79th,0.5,S,,-87.68249602,41.74281467,-87.68266393,41.75010178,-1,40:08.0
1038,Wacker,WB,Michigan,State,0.19,E,,-87.62457619,41.88830328,-87.62797349,41.88695087,17,40:22.0
980,Pershing,WB,Cottage Grove,Dr Martin L King Jr,0.52,E,,-87.60689442,41.82407853,-87.61699842,41.82407853,-1,40:27.0
57,Pulaski,NB,Bryn Mawr,Peterson,0.5,N,,-87.72831777,41.98283056,-87.72831777,41.98865202,20,40:05.0
124,Ashland,NB,Fullerton,Diversey,0.5,N,,-87.66796209,41.92515052,-87.66821027,41.93240248,17,40:06.0
31,Pulaski,NB,59th,55th,0.5,S,,-87.72277814,41.7859356,-87.72304453,41.79320342,20,40:04.0
985,Torrence,SB,107th,112th,0.62,S,,-87.5597578,41.7009777,-87.55964533,41.69194211,33,40:27.0
527,Caldwell,NW,Mendota,Touhy,0.59,N,,-87.78226252,42.00481724,-87.78850216,42.0119672,36,40:20.0
83,Pulaski,SB,Lake,Washington,0.24,N,,-87.72605567,41.88546974,-87.72595761,41.88194035,26,40:14.0
1234,Halsted,SB,99th,103rd,0.5,S,,-87.643194,41.714215,-87.643023,41.706916,27,40:27.0
487,111th,WB,Stewart,Halsted,0.48,W,,-87.63292159,41.69259844,-87.64236337,41.69250715,-1,40:18.0
610,Lake Shore Dr,SE,I-55 Expy,31st,0.75,S,,-87.61282307,41.84897864,-87.60853482,41.83857406,55,40:10.0
142,Ashland,SB,51st,55th,0.5,S,,-87.66495985,41.80131928,-87.66476516,41.79402543,26,40:02.0
1282,Fairbanks,NB,Illinois,Chicago,0.4,N,,-87.620124,41.891002,-87.620269,41.896785,18,40:10.0
145,Ashland,SB,Pershing,43rd,0.5,S,,-87.66549169,41.823153,-87.6653316,41.81587186,24,40:02.0
788,Peterson,WB,California,Jersey,0.6,W,,-87.69939743,41.99057516,-87.71110878,41.99051956,-1,40:22.0
135,Ashland,SB,83rd,87th,0.5,S,,-87.66343476,41.74307783,-87.66324831,41.73579085,27,40:01.0
68,Pulaski,SB,67th,71st,0.5,S,,-87.72282592,41.77137688,-87.72260466,41.76410318,25,40:05.0
152,Ashland,SB,Washington,Harrison,0.6,N,,-87.667055,41.88330004,-87.66678251,41.8742015,20,40:02.0
1152,Harlem,NB,Chicago,North Ave,1.007062287,N,Outside City Limits,-87.80510079,41.8942683,-87.80555365,41.90885603,30,40:29.0
228,Roosevelt,EB,Clark,Lake Shore Dr,0.6,W,,-87.6304367,41.86723678,-87.61896309,41.86736565,16,40:11.0
834,Harlem,SB,59th,63rd,0.51,S,,-87.80139948,41.78468928,-87.80108215,41.77729238,-1,40:23.0
151,Ashland,SB,Harrison,Roosevelt,0.5,S,,-87.66678251,41.8742015,-87.66656711,41.86686256,21,40:02.0
305,Irving Park,WB,Central,Austin,0.5,W,,-87.7669985,41.95332179,-87.77677361,41.95319335,-1,40:13.0
702,Dr Martin L King Jr,SB,91st,95th,0.51,S,,-87.61455598,41.72919239,-87.61433809,41.72185768,23,40:17.0
1292,State,NB,Roosevelt,Congress,0.56,S,,-87.627318,41.867413,-87.627518,41.875639,20,40:29.0
52,Pulaski,NB,Milwaukee,Irving Park,0.85,N,,-87.72706288,41.94116684,-87.7275515,41.95364682,25,40:05.0
257,87th,EB,Ashland,Racine,0.5,W,,-87.66306656,41.73565258,-87.6533416,41.73579816,-1,40:14.0
1259,Halsted,SB,Chicago,Grand,0.35,N,,-87.647935,41.896397,-87.647807,41.891185,18,40:28.0
1217,Halsted,NB,Archer,Cermak,0.4,S,,-87.646297,41.847196,-87.646305,41.852646,30,40:29.0
1262,Halsted,SB,Armitage,North Ave,0.5,N,,-87.648698,41.91818,-87.648463,41.91092,26,40:28.0
371,Western,SB,95th,99th,0.5,S,IDOT Signals Possible,-87.68223832,41.72094036,-87.68202648,41.71367482,-1,40:08.0
162,Ashland,SB,Irving Park,Addison,0.5,N,,-87.66923267,41.95429142,-87.66904192,41.94699118,21,40:02.0
299,Irving Park,WB,Pacific,Cumberland,0.5,W,IDOT Signals Possible,-87.82697619,41.95238331,-87.83671042,41.95218892,35,40:13.0
346,Western,NB,Archer,31st,0.91,S,Western Blvd Run Parallel on the East Side,-87.6847191,41.82593688,-87.68503933,41.83907298,27,40:08.0
1253,Halsted,SB,Cermak,Archer,0.4,S,,-87.646685,41.852646,-87.646677,41.847196,12,40:28.0
63,Pulaski,SB,91st,95th,0.5,S,Outside City,-87.72196607,41.72792793,-87.72159081,41.72053902,-1,40:05.0
82,Pulaski,SB,Washington,Van Buren,0.46,N,,-87.72595761,41.88194035,-87.7257294,41.87527927,22,40:06.0
15,55th,WB,Central,Austin,0.5,W,,-87.76223503,41.7928797,-87.77206503,41.7926797,33,40:04.0
914,Michigan,SB,16th,Cermak,0.18,S,,-87.62423822,41.860205,-87.62410876,41.85285485,26,40:20.0
107,Ashland,NB,55th,51st,0.5,S,,-87.66439847,41.7940233,-87.66459311,41.80131715,-1,40:06.0
379,Western,SB,63rd,67th,0.5,S,,-87.68382266,41.77921705,-87.68362752,41.77197865,21,40:09.0
880,LaSalle,SB,Division,Chicago,0.5,N,,-87.63309967,41.90388404,-87.63290215,41.89661412,16,40:24.0
882,LaSalle,SB,Clark,North Ave,0.12,N,,-87.632854,41.913172,-87.63332787,41.91116103,19,40:24.0
813,Stony Island,SB,71st,75th,0.5,S,,-87.58628216,41.76608783,-87.5861129,41.75878558,0,40:23.0
186,North,EB,Kostner,Pulaski,0.51,W,,-87.73626439,41.90961836,-87.72633201,41.90974948,20,40:03.0
1062,Washington,WB,1550 West,Ashland,0.1,W,,-87.6648232,41.88318059,-87.66686997,41.88343618,-1,40:26.0
1115,111th,EB,Crawford,Kedzie,1.007277694,W,Outside City Limits,-87.72029916,41.69122501,-87.70082905,41.69143058,31,40:26.0
76,Pulaski,SB,31st,I-55 Expy,0.95,S,,-87.72460098,41.83688518,-87.72430071,41.82299367,27,40:05.0
479,111th,EB,Racine,Halsted,0.5,W,,-87.65213844,41.69210963,-87.6423663,41.69223273,-1,40:18.0
290,Irving Park,EB,Central Park,Kedzie,0.51,W,,-87.71781463,41.95364925,-87.70801622,41.95378251,22,40:06.0
351,Western,NB,Van Buren,Washington,0.47,S,,-87.68608592,41.87608259,-87.68630096,41.88299517,22,40:08.0
598,Lake Shore Dr,NW,Addison,Irving Park,0.42,N,,-87.64317516,41.94864861,-87.64458124,41.95465653,43,40:10.0
84,Pulaski,SB,Chicago,Lake,0.68,N,,-87.72633141,41.89537056,-87.72605567,41.88546974,23,40:14.0
67,Pulaski,SB,71st,79th,1,S,,-87.72260466,41.76410318,-87.72216405,41.74957343,35,40:05.0
463,95th,WB,Damen,Western,0.48,W,,-87.67272559,41.72116401,-87.68205694,41.7211025,20,40:18.0
127,Ashland,NB,Addison,Irving Park,0.5,N,,-87.66867435,41.94698905,-87.66886505,41.95428929,19,40:01.0
1272,Madison,EB,Racine,Halsted,0.5,E,,-87.657142,41.881515,-87.647361,41.881676,17,40:20.0
202,North,WB,Kostner,Cicero,0.5,W,,-87.73626183,41.90989277,-87.74611319,41.90976299,22,40:03.0
235,Roosevelt,WB,Kedzie,Central Park,0.5,W,,-87.70566786,41.86654251,-87.71541947,41.86642701,-1,40:11.0
274,87th,WB,Dan Ryan Expy,Halsted,0.98,E,,-87.624761,41.736485,-87.64362557,41.73641527,29,40:15.0
538,Cermak,EB,Western,Damen,0.5,W,,-87.6856475,41.85193274,-87.67586195,41.85202542,22,40:12.0
1238,Halsted,SB,83rd,87th,0.5,S,,-87.644021,41.743359,-87.643756,41.736073,-1,40:27.0
425,95th,EB,Damen,Ashland,0.52,W,,-87.6727284,41.72088959,-87.66263461,41.72105795,23,40:07.0
483,111th,EB,Cottage Grove,Bishop Ford Expy,0.57,E,,-87.60985706,41.69262648,-87.59881265,41.69237498,28,40:18.0
821,Torrence,NB,112th,107th,0.62,S,,-87.55927922,41.69193964,-87.55939164,41.70097523,-1,40:23.0
1183,Sheridan,NB,Devon,Pratt,0.519240794,N,,-87.66017285,41.99820756,-87.66073575,42.00553898,23,40:29.0
625,Cicero,NB,Fullerton,Diversey,0.5,N,,-87.74608485,41.92423042,-87.74640816,41.93153156,-1,40:15.0
246,Archer,EB,Oak Park,Narragansett,0.5,W,,-87.7915771,41.79201897,-87.78180678,41.79221177,-1,40:12.0
284,Irving Park,EB,Austin,Central,0.5,W,,-87.776776,41.95291894,-87.76700093,41.95304738,-1,40:15.0
216,Roosevelt,EB,Cicero,Kostner,0.5,W,IDOT Signals Possible,-87.74476391,41.86581344,-87.73496602,41.86589569,31,40:11.0
1268,Indiana,SB,127th,130th,0.297679101,S,Outside City Limits,-87.617866,41.66330931,-87.618769,41.65900629,28,40:29.0
417,79th,WB,Central Park,Pulaski,0.51,W,,-87.71188783,41.74982064,-87.72188153,41.74967093,20,40:07.0
1267,Halsted,SB,Irving Park,Addison,0.5,N,,-87.649889,41.954562,-87.649676,41.947316,-1,40:29.0
232,Roosevelt,WB,Kostner,Cicero,0.5,W,IDOT Signals Possible,-87.73496347,41.8661701,-87.74476139,41.86608785,25,40:11.0
311,Irving Park,WB,Kedzie,Central Park,0.51,W,,-87.70801353,41.95405692,-87.71781198,41.95392366,31,40:13.0
789,Peterson,WB,Western,California,0.49,W,,-87.68969106,41.99065792,-87.69939743,41.99057516,-1,40:22.0
443,79th,EB,Kedzie,California,0.5,W,,-87.70241609,41.74957593,-87.69263919,41.74976583,30,40:07.0
389,Western,SB,18th,Cermak,0.37,S,,-87.685945,41.857516,-87.68582378,41.85203294,27,40:09.0
1193,Dr Martin L King Jr,SB,Cermak,24th,0.254644034,S,,-87.61922418,41.85300299,-87.61852567,41.84935056,25,40:29.0
1290,Chicago,WB,Halsted,Milwaukee,0.4,W,,-87.647745,41.896497,-87.655452,41.896367,18,40:28.0
711,Dr Martin L King Jr,SB,Garfield,59th,0.49,S,,-87.61615784,41.79467784,-87.61600437,41.7875182,-1,40:17.0
321,North,EB,Oak Park,Narragansett,0.5,W,IDOT Signals Possible,-87.79480475,41.90889853,-87.7849651,41.90897446,34,40:14.0
255,87th,EB,Western,Damen,0.5,W,,-87.68251542,41.73539008,-87.67278643,41.73551717,28,40:14.0
574,Cicero,NB,Madison,Kinzie,0.51,S,,-87.74507418,41.88049469,-87.74534035,41.88792051,-1,40:10.0
45,Pulaski,NB,Chicago,Division,0.5,N,,-87.72589685,41.89536668,-87.72618845,41.90267048,25,40:05.0
881,LaSalle,SB,North Ave,Division,0.5,N,,-87.63332787,41.91116103,-87.63309967,41.90388404,19,40:24.0
872,LaSalle,NB,Grand,Chicago,0.35,N,,-87.63237432,41.89159958,-87.63253489,41.89661188,14,40:24.0
900,Michigan,NB,Cermak,16th,0.51,S,,-87.62360876,41.85285485,-87.62377822,41.860205,19,40:20.0
501,Archer,EB,Kedzie,California,0.64,S,,-87.70426059,41.81398914,-87.69448555,41.81986336,-1,40:19.0
895,Lake Shore Dr,SE,Lawrence,Montrose,0.52,N,,-87.64815292,41.96940599,-87.64644589,41.96200822,33,40:20.0
608,Lake Shore Dr,SE,Oakwood,43rd,0.64,S,,-87.60055934,41.82529953,-87.59505632,41.81693772,54,40:10.0
558,Cermak,WB,State,Stewart,0.5,E,,-87.62705176,41.85299865,-87.63692493,41.85296008,-1,40:13.0
620,Lake Shore Dr,SE,Oak St,Grand,0.69,N,,-87.61989328,41.90098105,-87.61427361,41.8919006,31,40:15.0
852,Higgins,SE,Nagle,Austin,0.53,W,,-87.78785901,41.97612103,-87.77823739,41.97305388,-1,40:23.0
571,Cicero,NB,43rd,Pershing,0.49,S,,-87.74315163,41.81493002,-87.74336457,41.82204757,31,40:13.0
850,Higgins,SE,Harlem,Oak Park,0.56,W,,-87.80695765,41.98099675,-87.79646006,41.97873141,27,40:23.0
653,Cicero,SB,Sunnyside,Irving Park,0.61,N,,-87.74775829,41.96225731,-87.74748596,41.95342161,24,40:16.0
101,Ashland,NB,83rd,79th,0.5,S,,-87.66306836,41.74307569,-87.66325414,41.75035601,34,40:06.0
567,Cicero,NB,59th,55th,0.6,S,,-87.74122598,41.78431707,-87.7417948,41.7930352,33,40:13.0
119,Ashland,NB,Grand,Chicago,0.35,N,,-87.66695901,41.89097633,-87.66710788,41.89607257,-1,40:06.0
936,Milwaukee,SE,Armitage,North Ave,0.75,N,,-87.68873201,41.91757058,-87.67768298,41.91047763,18,40:24.0
250,55th,EB,Laramie,Cicero,0.54,W,,-87.75250866,41.79275062,-87.741986,41.79289376,36,40:19.0
513,Archer,WB,Pulaski,Kostner,0.52,S,,-87.72348218,41.80245859,-87.73316995,41.80029696,-1,40:19.0
536,Cermak,EB,Kedzie,California,0.5,W,,-87.70521854,41.85174486,-87.69543401,41.85174036,24,40:12.0
390,Western,SB,Roosevelt,18th,0.63,S,,-87.68622197,41.86661358,-87.685945,41.857516,27,40:09.0
261,87th,EB,Dr Martin L King Jr,Cottage Grove,0.5,E,,-87.61452949,41.73636582,-87.60482438,41.7365122,21,40:14.0
1100,Cermak,EB,Central,Cicero,1,W,Outside City Limits,-87.76348069,41.850728,-87.74426891,41.85120592,26,40:26.0
285,Irving Park,EB,Central,Laramie,0.5,W,,-87.76700093,41.95304738,-87.75714896,41.95316252,20,40:15.0
540,Cermak,EB,Ashland,Racine,0.5,W,,-87.66594315,41.85221536,-87.65618294,41.85240538,19,40:12.0
41,Pulaski,NB,Roosevelt,Van Buren,0.62,S,,-87.72498693,41.86617116,-87.72538133,41.87527538,25,40:05.0
1299,LaSalle,SB,Wacker,Jackson,0.6,N,,-87.632584,41.886928,-87.632357,41.878134,14,40:29.0
477,111th,EB,Western,Monterey,0.54,W,,-87.68116811,41.69163475,-87.67058154,41.69178861,-1,40:18.0
611,Lake Shore Dr,SE,18th,Stevenson Expy,0.65,S,,-87.61678594,41.85796276,-87.61282307,41.84897864,53,40:10.0
841,Harlem,SB,Addison,Belmont,0.5,N,,-87.80718866,41.94526465,-87.80691187,41.93798896,24,40:23.0
230,Roosevelt,WB,Laramie,Central,0.5,W,IDOT Signals Possible,-87.75455756,41.86585056,-87.76435238,41.86575596,-1,40:11.0
43,Pulaski,NB,Washington,Lake,0.24,N,,-87.72552321,41.88193647,-87.72565466,41.88546585,27,40:05.0
638,Cicero,SB,47th,51st,0.5,S,,-87.74332578,41.80762849,-87.74317004,41.80034194,31,40:16.0
288,Irving Park,EB,Kostner,Pulaski,0.53,W,,-87.73806522,41.9533922,-87.72761846,41.95351058,16,40:15.0
320,North,EB,Harlem,Oak Park,0.56,W,IDOT Signals Possible,-87.80576025,41.90872891,-87.79480475,41.90889853,37,40:14.0
884,LaSalle,WB,Lake Shore Dr,Stockton,0.28,E,,-87.6265993,41.912942,-87.6319114,41.91338323,-1,40:24.0
377,Western,SB,71st,Columbus Ave,0.37,S,,-87.68342595,41.76470325,-87.68328573,41.75923316,34,40:09.0
326,North,EB,Cicero,Kostner,0.5,W,,-87.74611571,41.90948858,-87.73626439,41.90961836,22,40:14.0
566,Cicero,NB,63rd,59th,0.41,S,,-87.74211462,41.77840974,-87.74122598,41.78431707,29,40:13.0
753,Ewing,NB,96th,95th,0.13,S,,-87.535052,41.72132611,-87.53635941,41.72294029,15,40:21.0
281,Irving Park,EB,Harlem,Oak Park,0.56,W,IDOT Signals Possible,-87.80726194,41.95262568,-87.79627351,41.95260569,27,40:15.0
220,Roosevelt,EB,Kedzie,California,0.5,W,,-87.70567054,41.8662681,-87.69590885,41.86637346,15,40:11.0
156,Ashland,SB,North Ave,Milwaukee,0.45,N,,-87.6678753,41.91063135,-87.66769678,41.90401826,23,40:02.0
59,Pulaski,SB,107th,111th,0.5,S,IDOT Signals possible in this segment,-87.72087693,41.69856502,-87.72053283,41.69127154,25,40:05.0
541,Cermak,EB,Racine,Halsted,0.5,W,,-87.65618295,41.85240538,-87.64646289,41.85254537,-1,40:12.0
249,55th,EB,Central,Laramie,0.5,W,,-87.76223503,41.79240528,-87.75250866,41.79275062,30,40:19.0
709,Dr Martin L King Jr,SB,63rd,67th,0.5,S,,-87.61581953,41.78018387,-87.61560029,41.77294907,21,40:17.0
361,Western,NB,Belmont,Addison,0.5,N,,-87.68798106,41.93945978,-87.68807393,41.94672978,20,40:08.0
1306,Clark,NB,Roosevelt,Harrison,0.5,S,,-87.630336,41.867374,-87.630574,41.874521,27,40:30.0
64,Pulaski,SB,87th,91st,0.5,S,Outside City,-87.72167768,41.73486055,-87.72196607,41.72792793,-1,40:05.0
537,Cermak,EB,California,Western,0.5,W,,-87.69543403,41.85174036,-87.6856475,41.85193274,-1,40:12.0
520,Archer,WB,Halsted,Ashland,1.19,S,,-87.64651959,41.84732087,-87.66577839,41.83783649,28,40:20.0
1040,Wacker,WB,Lake Shore Dr,Michigan,0.54,E,,-87.61402527,41.88763704,-87.62457619,41.88830328,19,40:22.0
961,Ontario,WB,Michigan,State,0.2,E,Oneway,-87.62422064,41.893324,-87.62811079,41.89326837,18,40:25.0
1189,Clark,SB,Ridge,Ashland,0.155005646,N,,-87.67016758,41.98969948,-87.66971,41.987541,-1,40:29.0
941,Milwaukee,SE,Irving Park,Addison,0.78,N,,-87.74747112,41.95341961,-87.73581073,41.94624508,29,40:25.0
489,111th,WB,Cottage Grove,Michigan,0.57,E,,-87.60985398,41.69290089,-87.62103633,41.69275631,-1,40:19.0
1197,Halsted,NB,107th,103rd,0.5,S,,-87.642417,41.69964,-87.642643,41.706916,26,40:16.0
526,Caldwell,SE,Central,Edens Expy,0.79,N,,-87.76439676,41.99613935,-87.7513065,41.99029021,-1,40:20.0
9,Garfield,EB,Halsted,Dan Ryan Expy,0.72,W,,-87.64516183,41.79416465,-87.63112831,41.79439745,23,40:04.0
1261,Halsted,SB,North Ave,Division,0.5,N,,-87.648463,41.91092,-87.648284,41.903636,20,40:28.0
1256,Halsted,SB,Harrison,Roosevelt,0.5,S,,-87.647315,41.874338,-87.647109,41.867152,16,40:28.0
455,79th,WB,Vincennes,Halsted,0.5,W,,-87.63419387,41.75087884,-87.64397017,41.75077524,28,40:12.0
263,87th,EB,Stony Island,Chicago Skyway,0.87,E,,-87.58563818,41.73677626,-87.56887315,41.73701632,20,40:14.0
78,Pulaski,SB,Cermak,26th,0.5,S,,-87.72500916,41.85154948,-87.72480373,41.84425808,22,40:06.0
327,Western,NB,111th,107th,0.5,S,,-87.68097209,41.69177812,-87.68120464,41.69907792,-1,40:14.0
596,Lake Shore Dr,NW,Diversey,Belmont,0.58,N,,-87.63185457,41.93342563,-87.63822235,41.94038415,49,40:10.0
956,Ohio,EB,State,Michigan,0.2,E,Oneway,-87.62807094,41.892447,-87.62415795,41.89254301,-1,40:25.0
718,Dr Martin L King Jr,SB,26th,31st,0.5,S,,-87.61765909,41.84569971,-87.61747008,41.8384235,18,40:17.0
1221,Halsted,NB,Harrison,Madison,0.52,S,,-87.646935,41.874338,-87.647171,41.881776,15,40:27.0
549,Cermak,WB,Trumball,Central Park,0.2,W,,-87.71115488,41.85213953,-87.71500283,41.8517758,-1,40:12.0
430,95th,EB,Michigan,Dr Martin L King Jr,0.33,E,,-87.62053425,41.72163621,-87.61409422,41.7217473,22,40:07.0
340,Western,NB,59th,55th,0.5,S,,-87.68364728,41.78652769,-87.68385842,41.79387555,29,40:08.0
595,Lake Shore Dr,NB,Fullerton,Diversey,0.51,N,,-87.63102643,41.92608274,-87.63185457,41.93342563,51,40:10.0
109,Ashland,NB,47th,43rd,0.5,S,,-87.66478913,41.80860337,-87.66496478,41.81586973,21,40:06.0
716,Dr Martin L King Jr,SB,35th,Pershing,0.5,S,,-87.61733714,41.83110306,-87.617172,41.82382698,-1,40:17.0
592,Lake Shore Dr,NW,Oak St,Division,0.32,N,,-87.61952598,41.90097877,-87.62428733,41.90399607,33,40:10.0
763,Harlem,NB,59th,Archer,0.5,S,,-87.80103283,41.78468758,-87.80134462,41.79193834,-1,40:21.0
891,Lake Shore Dr,SE,Belmont,Diversey,0.58,N,,-87.63858988,41.94038637,-87.63222206,41.93342787,44,40:20.0
352,Western,NB,Washington,Grand,0.52,N,,-87.68630096,41.88299517,-87.68651089,41.89064702,23,40:08.0
22,Pulaski,NB,99th,95th,0.5,S,Outside City,-87.7209419,41.71317086,-87.72122811,41.72053512,38,40:04.0
521,Archer,WB,Cermak,Halsted,0.72,S,,-87.63481317,41.85300225,-87.64651959,41.84732087,36,40:20.0
1226,Halsted,NB,North Ave,Armitage,0.5,N,,-87.648083,41.91092,-87.648318,41.91818,27,40:27.0
874,LaSalle,NB,Division,North Ave,0.5,N,,-87.63273234,41.9038818,-87.63296051,41.91115879,-1,40:24.0
394,Western,SB,Chicago,Grand,0.35,N,,-87.68702624,41.89574428,-87.68687813,41.89064909,23,40:09.0
539,Cermak,EB,Damen,Ashland,0.51,W,,-87.67586197,41.85202542,-87.66594314,41.85221536,22,40:12.0
345,Western,NB,Pershing,Archer,0.2,S,Western Blvd Run Parallel on the East Side,-87.68469334,41.82299499,-87.6847191,41.82593688,25,40:08.0
1258,Halsted,SB,Grand,Madison,0.65,N,,-87.647807,41.891185,-87.647551,41.881776,16,40:28.0
640,Cicero,SB,Pershing,43rd,0.49,S,,-87.74373144,41.82204944,-87.74351844,41.81493191,-1,40:16.0
777,Peterson,EB,Pulaski,Central Park,0.5,W,,-87.72865669,41.99003117,-87.71887021,41.99011597,29,40:22.0
532,Cermak,EB,Kostner,Pulaski,0.49,W,,-87.73451023,41.85130816,-87.72485656,41.85145514,24,40:12.0
55,Pulaski,NB,Lawrence,Foster,0.5,N,,-87.72784371,41.96824133,-87.72811852,41.97553104,26,40:05.0
586,Lake Shore Dr,NB,Balbo,Monroe,0.53,S,,-87.61712898,41.87325521,-87.61730448,41.88091652,-1,40:10.0
148,Ashland,SB,Cermak,Archer,1,S,,-87.66620774,41.85233212,-87.66592509,41.83768492,26,40:02.0
